2022-10-26 17:42:28,511 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-26 17:42:29,260 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\wandb-summary.json
2022-10-26 17:42:29,431 INFO    Thread-50 :17592 [upload_job.py:push():143] Uploaded file C:\Users\wz\AppData\Local\Temp\tmpmd9q00l3wandb\1qimdobx-media/table/game_log_2_70847e0b218d971963a7.table.json
2022-10-26 17:42:30,469 DEBUG   SenderThread:17592 [sender.py:send():303] send: stats
2022-10-26 17:42:30,494 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-26 17:42:30,494 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: log_artifact
2022-10-26 17:42:30,503 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: partial_history
2022-10-26 17:42:31,279 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\output.log
2022-10-26 17:42:31,279 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table\game_log_3_fd1609371c924e2e944a.table.json
2022-10-26 17:42:31,279 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table
2022-10-26 17:42:32,569 INFO    Thread-52 :17592 [upload_job.py:push():101] Uploaded file C:\Users\wz\.cache\wandb\artifacts\obj\md5\3e\721527929d9fa730e4ed47f1c4ae98
2022-10-26 17:42:34,029 INFO    SenderThread:17592 [sender.py:send_request_log_artifact():1222] logged artifact run-1ly5imo6-game_log - {'id': 'QXJ0aWZhY3Q6MjU4OTgyMTU2', 'digest': '2bbde0d3b57370fb9c701fe3f40a0a83', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNTI3OTY0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjU4OTgxOTI1', 'versionIndex': 2}}, 'version': 'latest'}
2022-10-26 17:42:34,029 DEBUG   SenderThread:17592 [sender.py:send():303] send: files
2022-10-26 17:42:34,029 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file media\table\game_log_3_fd1609371c924e2e944a.table.json with policy now
2022-10-26 17:42:34,030 DEBUG   SenderThread:17592 [sender.py:send():303] send: history
2022-10-26 17:42:34,030 DEBUG   SenderThread:17592 [sender.py:send():303] send: summary
2022-10-26 17:42:34,032 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-26 17:42:34,295 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\wandb-summary.json
2022-10-26 17:42:34,953 INFO    Thread-53 :17592 [upload_job.py:push():143] Uploaded file C:\Users\wz\AppData\Local\Temp\tmpmd9q00l3wandb\3q01w567-media/table/game_log_3_fd1609371c924e2e944a.table.json
2022-10-26 17:42:35,310 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\output.log
2022-10-26 17:42:35,992 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-26 17:42:35,992 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: log_artifact
2022-10-26 17:42:36,001 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: partial_history
2022-10-26 17:42:36,315 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table\game_log_4_3abc53729168686045ad.table.json
2022-10-26 17:42:36,316 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table
2022-10-26 17:42:38,141 INFO    Thread-55 :17592 [upload_job.py:push():101] Uploaded file C:\Users\wz\.cache\wandb\artifacts\obj\md5\2c\e5207b1723f55f71a3b872353f527b
2022-10-26 17:42:38,203 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: stop_status
2022-10-26 17:42:39,658 INFO    SenderThread:17592 [sender.py:send_request_log_artifact():1222] logged artifact run-1ly5imo6-game_log - {'id': 'QXJ0aWZhY3Q6MjU4OTgyNDA0', 'digest': 'dbd2ea8015fd072e1cd922efd4f1bc47', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNTI3OTY0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjU4OTgyMTU2', 'versionIndex': 3}}, 'version': 'latest'}
2022-10-26 17:42:39,658 DEBUG   SenderThread:17592 [sender.py:send():303] send: files
2022-10-26 17:42:39,658 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file media\table\game_log_4_3abc53729168686045ad.table.json with policy now
2022-10-26 17:42:39,659 DEBUG   SenderThread:17592 [sender.py:send():303] send: history
2022-10-26 17:42:39,659 DEBUG   SenderThread:17592 [sender.py:send():303] send: summary
2022-10-26 17:42:39,660 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
